sat1_satellite_id,sat1_epoch,sat1_mean_motion,sat1_eccentricity,sat1_inclination,sat1_raan,sat1_argument_of_perigee,sat1_mean_anomaly,sat1_perigee,sat1_apogee,sat1_period,sat1_semi_major_axis,sat1_orbital_energy,sat1_orbital_angular_momentum,sat1_rev_number,sat1_bstar,sat1_mean_motion_derivative,sat1_cluster,sat2_satellite_id,sat2_epoch,sat2_mean_motion,sat2_eccentricity,sat2_inclination,sat2_raan,sat2_argument_of_perigee,sat2_mean_anomaly,sat2_perigee,sat2_apogee,sat2_period,sat2_semi_major_axis,sat2_orbital_energy,sat2_orbital_angular_momentum,sat2_rev_number,sat2_bstar,sat2_mean_motion_derivative,sat2_cluster,mean_motion,eccentricity,inclination,raan,argument_of_perigee,mean_anomaly,perigee,apogee,period,semi_major_axis,orbital_energy,orbital_angular_momentum,bstar,mean_motion_derivative,close_approach
STARLINK-5121,25034.51058617,15.08842004,0.0001257,0.9287787067780344,3.5056159756782503,1.5720878704413723,4.713080130768479,546.0046867496658,547.7438403395199,1.5906237986730891,6917.874263544593,-28809459.858248737,52511595806.987076,12926,9.016800000000001e-05,1.148e-05,0,STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,0.06302054000000012,2.859999999999999e-05,0.17824349518917293,1.6645658861875439,-3.158150592203463,3.1588574505505207,-19.52608600739495,-19.134137507225205,-0.006671501195640639,-19.33011175730917,-80275.86454138905,-73313651.72597504,-0.000115372,-1.426e-05,False
STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,0.5692288800000007,-0.0014049000000000002,-0.8028095680153438,-4.154700433836438,0.9321419562466269,-0.9311366465974789,-170.9145993676393,-190.9502772660653,-0.06289539868294303,-180.93243831685322,-730253.0770256966,-681271911.4405594,-1.638999999999997e-05,1.7740000000000003e-05,False
STARLINK-3807,25034.59620419,15.08814066,0.0001178,0.9288432839603583,3.3287355826348852,1.3943505207352778,4.890798281852803,546.1447243145303,547.7745956104172,1.5906532515054088,6917.959659962474,-28809104.229596086,52511919966.329636,15553,-0.00015126999999999998,-2.693e-05,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,-0.2136943200000001,-1.990000000000001e-05,0.0010279989294247338,-1.4411707232492779,-0.24373872069951208,0.2436811248341968,64.68709581968596,64.4295403860242,0.022213908683535122,64.55831810285508,271378.7245688848,245594756.87860107,-9.025799999999998e-05,-5.28e-06,False
STARLINK-2021,25034.18552842,15.0644308,0.0002933,0.9260053785966155,0.08832587745567703,2.374365113034858,3.9109547318199174,552.1853610820444,556.247693096836,1.5931567756280554,6925.21652708944,-28778915.449126434,52539453078.57602,22072,0.0018595999999999999,0.00027559,0,STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,0.05191135000000102,0.00025299999999999997,-0.7784744422547868,-1.6239957077249358,1.9281699444332556,-1.928206596347548,-17.70658566203565,-14.20371208432698,-0.005508930014042068,-15.955148873181315,-66151.92676902562,-60490763.17051697,0.0017519999999999999,0.00026236,False
STARLINK-5121,25034.51058617,15.08842004,0.0001257,0.9287787067780344,3.5056159756782503,1.5720878704413723,4.713080130768479,546.0046867496658,547.7438403395199,1.5906237986730891,6917.874263544593,-28809459.858248737,52511595806.987076,12926,9.016800000000001e-05,1.148e-05,0,STARLINK-30849,25033.98668714,15.02578739,0.0001922,0.7505788448201615,5.193040439079165,4.33564744403695,1.948649637876157,564.7516779825792,567.4182934510891,1.597254065765133,6937.084985716834,-28729678.432706356,52584456239.1286,6960,-0.0006639899999999999,-9.172e-05,0,0.06263265000000118,-6.650000000000002e-05,0.17819986195787296,-1.6874244634009146,-2.763559573595578,2.7644304928923225,-18.746991232913388,-19.674453111569164,-0.006630267092043951,-19.21072217224082,-79781.42554238066,-72860432.14152527,0.000754158,0.0001032,False
STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,STARLINK-5431,25034.39143812,15.08844923,0.0001326,0.9288415386311062,0.633130403465707,1.4744035375365017,4.8107766809781145,545.9480324192255,547.7826503077549,1.5906207214642936,6917.86534136349,-28809497.014684375,52511561897.32471,11964,-1.5734000000000002e-05,-5.38e-06,0,-5.411000000066224e-05,3.35e-05,-6.981317007936916e-06,1.4802067572993831,0.5455166203448436,-0.545479968430552,-0.21521201431551162,0.2482904578855596,5.704283759566664e-06,0.016539221785023983,68.87753634154797,62509.51558685303,-4.0371000000000004e-05,-6.43e-06,False
STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,0.6321842699999998,-0.0013821,-0.6244892783390831,-0.19394098648161062,-1.977887393505566,1.9795803628800006,-190.38065031575934,-210.10462228014876,-0.06956003172488212,-200.24263629795496,-810446.0109639913,-754509945.9433517,-0.000287025,-2.124e-05,False
STARLINK-4030,25034.43148965,15.08841514,0.000196,0.9288205946800824,2.4686163833010557,2.0971981011718985,4.188058911829805,545.5198576264456,548.231664924866,1.5906243152320876,6917.875761275655,-28809453.620955035,52511600897.621506,15080,-2.1147e-05,-6.25e-06,0,MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,0.6322445200000004,-0.001306,-0.6245241849241229,-3.5271341400260887,-1.7008984052263099,1.702699585014368,-190.92551449825442,-209.59659018794446,-0.0695663833195852,-200.26105234310035,-810522.7042733841,-754580472.5321045,-0.000243077,-1.425e-05,False
STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,0.06306086999999927,6.500000000000001e-05,0.17831330835925274,5.511374532008913,-2.627867205570026,2.62846585350346,-19.791266018615715,-18.894063600160734,-0.006675846313906275,-19.342664809388225,-80327.38883795589,-73361254.3954773,-3.0042999999999997e-05,-6.47e-06,False
STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,0.06617467000000055,-0.0006471,-0.9560739109499738,-0.9777125030161993,0.8845136662889539,-0.8844054558753303,-15.939267509253114,-24.947825586449653,-0.007065906860988624,-20.443546547851838,-84414.5057143122,-77411033.07123566,-0.00033522999999999995,-3.426e-05,False
STARLINK-4030,25034.43148965,15.08841514,0.000196,0.9288205946800824,2.4686163833010557,2.0971981011718985,4.188058911829805,545.5198576264456,548.231664924866,1.5906243152320876,6917.875761275655,-28809453.620955035,52511600897.621506,15080,-2.1147e-05,-6.25e-06,0,STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,0.06312111999999992,0.0001411,0.17827840177421295,2.1781813784644353,-2.3508782172907696,2.3515850756378276,-20.33613020111079,-18.38603150795643,-0.006682197908609355,-19.36108085453361,-80404.08214734867,-73431780.98423004,1.3905000000000003e-05,5.200000000000001e-07,False
STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,-0.00010548000000021318,-4.22e-05,6.981317007936916e-06,-1.550615084654086,-0.2821621441821671,0.28225115597401906,0.32521507049568754,-0.2602814139227121,1.1213271967180916e-05,0.032466828286487726,134.45489966124296,123219.89268493652,-0.00024059200000000003,-3.251e-05,False
STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,STARLINK-30849,25033.98668714,15.02578739,0.0001922,0.7505788448201615,5.193040439079165,4.33564744403695,1.948649637876157,564.7516779825792,567.4182934510891,1.597254065765133,6937.084985716834,-28729678.432706356,52584456239.1286,6960,-0.0006639899999999999,-9.172e-05,0,-0.0004933699999991603,-0.0001373,-3.665191429202963e-05,-4.9026054342425445,0.11242887442571803,-0.11217580168417962,1.1043098449772515,-0.8005970182666715,5.24473755638688e-05,0.15185641335483524,628.8938986696303,576439.4771347046,0.0006289379999999999,8.494999999999999e-05,False
STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,0.1291300599999996,-0.0006242999999999999,-0.7777536212737132,2.983046944338628,-2.0255156834632393,2.026311553602149,-35.40531845737314,-44.1021706005331,-0.013730539902927719,-39.753744528953575,-164607.43965260684,-150649067.57402802,-0.000605865,-7.324e-05,False
YAOGAN-31 03A,25034.58632699,13.4538326,0.0132748,1.1066364842025167,0.6796992785674197,6.258590127360482,0.025701718564868494,997.301383245167,1195.5586633922703,1.7838782979951724,7467.430023318719,-26689265.286402486,54552693636.09441,19369,0.00017495,1.9e-07,0,STARLINK-5431,25034.39143812,15.08844923,0.0001326,0.9288415386311062,0.633130403465707,1.4744035375365017,4.8107766809781145,545.9480324192255,547.7826503077549,1.5906207214642936,6917.86534136349,-28809497.014684375,52511561897.32471,11964,-1.5734000000000002e-05,-5.38e-06,0,-1.63461663,0.0131422,0.1777949455714105,0.0465688751017127,4.78418658982398,-4.785074962413246,451.35335082594156,647.7760130845154,0.19325757653087883,549.5646819552285,2120231.728281889,2041131738.7697067,0.000190684,5.57e-06,False
STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,STARLINK-4030,25034.43148965,15.08841514,0.000196,0.9288205946800824,2.4686163833010557,2.0971981011718985,4.188058911829805,545.5198576264456,548.231664924866,1.5906243152320876,6917.875761275655,-28809453.620955035,52511600897.621506,15080,-2.1147e-05,-6.25e-06,0,-2.0020000000897653e-05,-2.9899999999999995e-05,1.3962634015873832e-05,-0.35527922253596556,-0.07727794329055326,0.07723780071775721,0.21296277846431622,-0.20072415922550135,2.110515965547677e-06,0.006119309619862179,25.483807001262903,23509.218788146973,-3.4958000000000006e-05,-5.56e-06,False
STARLINK-4030,25034.43148965,15.08841514,0.000196,0.9288205946800824,2.4686163833010557,2.0971981011718985,4.188058911829805,545.5198576264456,548.231664924866,1.5906243152320876,6917.875761275655,-28809453.620955035,52511600897.621506,15080,-2.1147e-05,-6.25e-06,0,RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,0.12919031000000025,-0.0005482,-0.777788527858753,-0.35014620920585005,-1.7485266951839828,1.7494307757365166,-35.95018263986822,-43.5941385083288,-0.013736891497630799,-39.77216057409896,-164684.13296199962,-150719594.16278076,-0.000561917,-6.625e-05,False
STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,0.07583544000000053,7.960000000000001e-05,-0.7756243195862801,4.089487951664921,1.37401394429104,-1.3742216384720276,-23.827224935139384,-22.727772348501276,-0.008035038815306761,-23.277498641820785,-96613.40528823435,-88272417.53627777,-0.000172695,-2.6470000000000002e-05,False
STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,STARLINK-5121,25034.51058617,15.08842004,0.0001257,0.9287787067780344,3.5056159756782503,1.5720878704413723,4.713080130768479,546.0046867496658,547.7438403395199,1.5906237986730891,6917.874263544593,-28809459.858248737,52511595806.987076,12926,9.016800000000001e-05,1.148e-05,0,-0.0759005900000016,-8.539999999999999e-05,0.7757011140733678,-1.7932943904976375,-1.12589270183977,1.1260811973989862,23.887259994414308,22.707564841643034,0.008041906969008306,23.297412418028216,96696.33589132875,88348034.75946045,1.743199999999999e-05,1.7500000000000002e-06,False
STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,0.6323570800000002,-0.0013627000000000001,-0.624499750314595,-0.022895229127661842,-1.9848076239897237,1.9865389906077016,-190.56767096754538,-210.0232433537467,-0.06957824933305434,-200.29545716064695,-810665.9836497642,-754710552.0598526,-0.00049122,-5.3729999999999995e-05,False
MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,-0.8456643600000007,0.0013643000000000001,0.6255294945732717,1.2258442174429813,2.1600072649634185,-2.1617578302031686,254.9877436298557,274.4831998884174,0.09175135572979909,264.735471759137,1081552.0374833196,999856160.7025757,0.000282942,2.9650000000000002e-05,False
STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,STARLINK-5121,25034.51058617,15.08842004,0.0001257,0.9287787067780344,3.5056159756782503,1.5720878704413723,4.713080130768479,546.0046867496658,547.7438403395199,1.5906237986730891,6917.874263544593,-28809459.858248737,52511595806.987076,12926,9.016800000000001e-05,1.148e-05,0,-2.492000000131611e-05,4.0400000000000006e-05,5.585053606382839e-05,-1.3922788149131602,0.44783228743997294,-0.44778341822091683,-0.2718663447558356,0.28710042612055986,2.627074964012266e-06,0.007617040681907383,31.721100702881813,28599.853218078613,-0.00014627300000000001,-2.3290000000000002e-05,False
STARLINK-4030,25034.43148965,15.08841514,0.000196,0.9288205946800824,2.4686163833010557,2.0971981011718985,4.188058911829805,545.5198576264456,548.231664924866,1.5906243152320876,6917.875761275655,-28809453.620955035,52511600897.621506,15080,-2.1147e-05,-6.25e-06,0,STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,0.07589569000000118,0.0001557,-0.7756592261713199,0.7562947981204429,1.6510029325702962,-1.6511024163376602,-24.37208911763446,-22.219740256296973,-0.008041390410009841,-23.29591468696617,-96690.09859762713,-88342944.12503052,-0.000128747,-1.948e-05,False
STARLINK-3807,25034.59620419,15.08814066,0.0001178,0.9288432839603583,3.3287355826348852,1.3943505207352778,4.890798281852803,546.1447243145303,547.7745956104172,1.5906532515054088,6917.959659962474,-28809104.229596086,52511919966.329636,15553,-0.00015126999999999998,-2.693e-05,0,MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,0.6319700400000006,-0.0013842000000000001,-0.6245014956438469,-2.667014940692259,-2.4037459856629306,2.4054389550373654,-190.30064781016972,-210.0536595023932,-0.06953744704626397,-200.17715365628192,-810173.3129144348,-754261403.8239746,-0.00037319999999999996,-3.493e-05,False
STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,0.06323367999999974,8.439999999999999e-05,0.17830283638374078,5.682420289362862,-2.634787436054183,2.635424481231161,-19.978286670401758,-18.812684673758667,-0.006694063922078497,-19.395485672080213,-80547.36152372882,-73561860.51197815,-0.000234238,-3.896e-05,False
STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,-0.28931553000000143,-9.740000000000001e-05,0.7766645358204687,-3.0575847207035505,-1.1918940728331875,1.1920441711488596,88.43431824923573,87.10634995676992,0.03022636282022373,87.77033410300282,367719.4318075627,333618632.2955017,0.000168612,3.4880000000000005e-05,False
YAOGAN-31 03A,25034.58632699,13.4538326,0.0132748,1.1066364842025167,0.6796992785674197,6.258590127360482,0.025701718564868494,997.301383245167,1195.5586633922703,1.7838782979951724,7467.430023318719,-26689265.286402486,54552693636.09441,19369,0.00017495,1.9e-07,0,STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,-1.6346951,0.0131355,0.1777914549129065,-5.2931560156320625,4.445301244951997,-4.44619659885827,451.42368208801236,647.7536516332066,0.19326584877655395,549.5886668606099,2120331.613928929,2041222818.0006561,0.00044424,4.592e-05,False
STARLINK-2021,25034.18552842,15.0644308,0.0002933,0.9260053785966155,0.08832587745567703,2.374365113034858,3.9109547318199174,552.1853610820444,556.247693096836,1.5931567756280554,6925.21652708944,-28778915.449126434,52539453078.57602,22072,0.0018595999999999999,0.00027559,0,STARLINK-32125,25034.42303014,15.30139756,0.0001499,0.9278362289819575,1.861562944189396,1.6258684460123256,4.659362387050598,481.5046086062039,483.55929748572726,1.5684841796895292,6853.531953045966,-29079928.75285619,52266823157.62549,3059,0.00030141,8.562e-05,0,-0.2369667599999996,0.00014339999999999996,-0.001830850385342031,-1.773237066733719,0.7484966670225324,-0.7484076552306802,70.68075247584056,72.68839561110872,0.02467259593852611,71.68457404347464,301013.30372975767,272629920.950531,0.0015581899999999999,0.00018996999999999997,False
STARLINK-3807,25034.59620419,15.08814066,0.0001178,0.9288432839603583,3.3287355826348852,1.3943505207352778,4.890798281852803,546.1447243145303,547.7745956104172,1.5906532515054088,6917.959659962474,-28809104.229596086,52511919966.329636,15553,-0.00015126999999999998,-2.693e-05,0,STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,0.06284664000000006,6.290000000000001e-05,0.17830109105448888,3.038300577798265,-3.0537257977273904,3.054324445660825,-19.711263513026097,-18.843100822405177,-0.006653261635288121,-19.277182167715182,-80054.69078839943,-73112712.27610016,-0.00011621799999999998,-2.016e-05,False
STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,0.076008250000001,9.9e-05,-0.775634791561792,4.26053370901887,1.3670937138068824,-1.3672630107443267,-24.014245586925426,-22.64639342209921,-0.008053256423478983,-23.330319504512772,-96833.37797400728,-88473023.65277863,-0.00037689,-5.896e-05,False
STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,-0.27643547999999996,-4.060000000000001e-05,-0.17728007344207208,-2.9288562163934566,3.0921492212100454,-3.092894476800647,84.07314426221637,83.53292262235209,0.028855957046856062,83.80303344228378,351298.960457623,318584249.2620163,0.00026655200000000003,4.7390000000000005e-05,False
ONEWEB-0010,25034.35847439,13.16593177,0.0002118,1.534376541293531,5.728015270741962,1.5433370616732698,4.742246327898556,1203.2932349355378,1206.5023852478917,1.8228865544242423,7575.897810091715,-26307142.189077027,54952307309.79584,28597,0.00012447,6e-07,0,STARLINK-5431,25034.39143812,15.08844923,0.0001326,0.9288415386311062,0.633130403465707,1.4744035375365017,4.8107766809781145,545.9480324192255,547.7826503077549,1.5906207214642936,6917.86534136349,-28809497.014684375,52511561897.32471,11964,-1.5734000000000002e-05,-5.38e-06,0,-1.92251746,7.92e-05,0.6055350026624249,5.094884867276255,0.06893352413676812,-0.06853035307955846,657.3452025163124,658.7197349401367,0.23226583295994874,658.0324687282246,2502354.8256073482,2440745412.4711304,0.000140204,5.98e-06,False
STARLINK-3807,25034.59620419,15.08814066,0.0001178,0.9288432839603583,3.3287355826348852,1.3943505207352778,4.890798281852803,546.1447243145303,547.7745956104172,1.5906532515054088,6917.959659962474,-28809104.229596086,52511919966.329636,15553,-0.00015126999999999998,-2.693e-05,0,STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,0.07562121000000133,7.750000000000001e-05,-0.775636536891044,1.6164139974542724,0.9481553521336754,-0.9483630463146628,-23.747222429549765,-22.676809570745718,-0.008012454136688607,-23.21201600014774,-96340.70723867789,-88023875.41690063,-0.00025886999999999997,-4.016e-05,False
