sat1_epoch day,sat1_ballistic coefficient,sat1_inclination,sat1_right ascension of the ascending node,sat1_eccentricity,sat1_argument of perigee,sat1_mean anomaly,sat1_mean motion,sat1_apogee,sat1_perigee,sat2_epoch day,sat2_ballistic coefficient,sat2_inclination,sat2_right ascension of the ascending node,sat2_eccentricity,sat2_argument of perigee,sat2_mean anomaly,sat2_mean motion,sat2_apogee,sat2_perigee,inclination difference,eccentricity difference,ascending node difference,argument of perigee difference,mean anomaly difference,mean motion difference,apogee difference,perigee difference,close_approach
351.84859846,4.46e-06,43.001,32.1496,0.0001346,258.0517,102.0183,15.25903559,-6277.689687434218,-6277.7148031897805,356.34589349,-3.226e-05,53.163,325.5021,0.000136,114.9615,245.1531,15.39619328,-6278.244556464704,-6278.269782514602,-10.161999999999999,-1.400000000000007e-06,-293.35249999999996,143.09019999999998,-143.13479999999998,-0.13715769000000044,0.554869030485861,0.554979324821943,False
356.46658444,1.811e-05,97.6547,354.6374,0.0003323,46.9088,313.2414,15.01250212,-6276.652263162655,-6276.714945839103,355.60900918,0.00019149,97.5549,116.0371,0.0009519,82.9527,277.2793,15.24548949,-6277.5581254220715,-6277.735850886023,0.09980000000000189,-0.0006196,238.6003,-36.043899999999994,35.96210000000002,-0.23298737000000003,0.9058622594166081,1.0209050469202339,False
352.15913029,0.00021907,53.0538,265.6689,0.0001403,82.3649,277.7499,15.06368441,-6276.8841639872735,-6276.91056918621,352.12941721,-3.39e-06,43.0039,263.8805,0.0001331,273.9906,86.0784,15.02532965,-6276.72474607936,-6276.74983881211,10.049900000000001,7.199999999999985e-06,1.7884000000000242,-191.62569999999997,191.67150000000004,0.03835476000000071,-0.15941790791384847,-0.16073037409933022,False
351.93309497,2.06e-05,87.6227,130.738,0.0059143,246.7113,112.7854,14.36616549,-6273.3011043010065,-6274.449950835612,352.25001157,0.00158362,53.0473,152.177,0.0002212,313.5493,205.6401,15.59077474,-6279.010094323645,-6279.050781657878,34.575399999999995,0.0056930999999999995,-21.438999999999993,-66.83800000000002,-92.8547,-1.2246092500000003,5.708990022638318,4.600830822266289,False
351.67303845,0.00021691,53.0568,82.8437,0.0001542,97.6562,262.4602,15.06440122,-6276.8858415708755,-6276.9148619024,355.9870921,1.058e-05,43.0019,204.4526,0.0001161,261.8117,98.2594,15.02555247,-6276.727280562452,-6276.749168146756,10.054900000000004,3.8100000000000005e-05,-121.60889999999999,-164.15549999999996,164.2008,0.03884875000000143,-0.15856100842393062,-0.1656937556435878,False
356.13526386,3.419e-05,43.0016,249.1301,0.0001633,271.8409,88.2255,15.25933831,-6277.688243909528,-6277.718714553212,356.2078458,-2.598e-05,43.0092,293.3319,0.0002144,262.6266,97.4332,15.02560993,-6276.718254994916,-6276.758674341266,-0.0075999999999964984,-5.1099999999999995e-05,-44.20180000000002,9.21429999999998,-9.207700000000003,0.2337283800000005,-0.9699889146122587,-0.9600402119458522,False
356.36395076,1.288e-05,53.2174,124.3463,0.0001305,79.8065,280.3074,15.08841317,-6276.987945752789,-6277.012479697267,356.48148713,3.035e-05,98.1276,260.2924,0.0006831,244.6413,115.4091,14.80465785,-6275.7378823680665,-6275.867940630376,-44.9102,-0.0005526,-135.9461,-164.8348,164.89829999999998,0.2837553200000009,-1.2500633847221252,-1.144539066890502,False
352.06661604,4.42e-06,87.8874,99.6086,0.0001551,102.2787,257.8515,13.12441787,-6267.826086622887,-6267.858086207681,356.13526386,3.419e-05,43.0016,249.1301,0.0001633,271.8409,88.2255,15.25933831,-6277.688243909528,-6277.718714553212,44.885799999999996,-8.20000000000001e-06,-149.5215,-169.56219999999996,169.62599999999998,-2.13492044,9.862157286641377,9.86062834553104,False
352.13583985,2.012e-05,53.1574,297.4602,0.0001188,90.5802,269.5352,15.69703947,-6279.435103887999,-6279.456857123031,356.56796652,-7.5e-07,49.9976,171.6224,8.2e-06,110.2201,249.8685,13.41411123,-6269.331860735403,-6269.333528079215,3.159800000000004,0.0001106,125.83779999999999,-19.639899999999997,19.666699999999963,2.2829282400000004,-10.103243152595496,-10.12332904381583,False
351.75871985,0.00012938,53.0539,112.4568,0.0001482,83.7716,276.3442,15.06448899,-6276.886771724174,-6276.914662751585,351.74841104,5.82e-06,70.0,353.7238,0.0002261,271.0022,89.0878,14.98327902,-6276.539656415651,-6276.582361727348,-16.9461,-7.79e-05,-241.267,-187.2306,187.25639999999999,0.08120996999999974,-0.34711530852291617,-0.33230102423658536,False
356.58335648,0.00675528,43.0026,354.5694,0.0001656,287.5182,29.3667,15.17314694,-6277.334989344409,-6277.36600605957,356.16903376,7.59e-06,53.162,297.0727,0.0001384,109.7385,250.3765,15.30181069,-6277.863309482392,-6277.889086150835,-10.159399999999998,2.7199999999999984e-05,57.496699999999976,177.7797,-221.00979999999998,-0.1286637499999994,0.5283201379825186,0.5230800912650011,False
351.45708043,-1.075e-05,53.2175,51.3029,0.0001369,94.5418,265.573,15.08841837,-6276.9873657541975,-6277.0131028900405,355.8143775,1.95e-06,86.3961,315.4003,0.0002188,83.8655,276.279,14.34217665,-6273.74598243008,-6273.788531478438,-33.1786,-8.190000000000001e-05,-264.0974,10.676299999999998,-10.706000000000017,0.7462417199999987,-3.2413833241171233,-3.224571411602483,False
351.94757904,1.766e-05,53.1646,333.8412,0.000119,88.3287,271.7852,15.34232358,-6278.029142773964,-6278.051267205176,356.50680066,9.7e-07,87.907,7.2513,0.0001627,93.9914,266.1402,13.15549967,-6267.987876932349,-6268.021391624355,-34.742399999999996,-4.369999999999999e-05,326.5899,-5.662700000000001,5.644999999999982,2.186823910000001,-10.041265841615314,-10.029875580821681,False
350.70206993,2.5e-07,0.0312,54.5986,1.36e-05,206.6776,251.2887,1.00272189,-5798.061299772793,-5798.076883493501,355.58015113,0.00015476,53.0539,105.4702,0.0001529,85.922,274.1943,15.0641046,-6276.884728468486,-6276.913504518662,-53.0227,-0.0001393,-50.87160000000001,120.75560000000002,-22.905599999999993,-14.06138271,478.8234286956931,478.83662102516155,False
355.76678808,1.22e-06,43.0039,140.7326,0.0001338,274.8921,85.1769,15.02536424,-6276.724824783451,-6276.75004944528,356.09867198,0.0,0.0147,52.4231,0.0001053,265.2867,167.0072,1.00270551,-5798.0025218440405,-5798.123182407382,42.989200000000004,2.85e-05,88.30949999999999,9.605400000000031,-81.83030000000001,14.02265873,-478.72230293941084,-478.6268670378977,False
351.78311061,-6.4e-07,43.0036,19.8663,4.87e-05,197.8193,162.2632,15.02532375,-6276.732677174559,-6276.741858364679,356.48148713,3.035e-05,98.1276,260.2924,0.0006831,244.6413,115.4091,14.80465785,-6275.7378823680665,-6275.867940630376,-55.124,-0.0006343999999999999,-240.4261,-46.822,46.85410000000002,0.2206659000000002,-0.9947948064927914,-0.8739177343022675,False
352.15913029,0.00021907,53.0538,265.6689,0.0001403,82.3649,277.7499,15.06368441,-6276.8841639872735,-6276.91056918621,355.90490359,7.46e-06,53.1581,208.526,0.0001081,102.764,257.3482,15.30192727,-6277.866604170317,-6277.88673743409,-0.10429999999999495,3.22e-05,57.1429,-20.39909999999999,20.401700000000005,-0.23824285999999972,0.9824401830437637,0.9761682478801958,False
351.71561139,2.25e-06,43.0045,343.4135,0.0001107,261.4779,98.5938,15.02533654,-6276.726886383863,-6276.747756140935,355.58478183,3.585e-05,53.1609,58.266,0.0001469,71.1854,288.9306,15.30199851,-6277.863280057872,-6277.890639607073,-10.156399999999998,-3.62e-05,285.1475,190.29249999999996,-190.33680000000004,-0.27666197000000103,1.136393674009014,1.1428834661383007,False
351.75912803,0.00011124,97.4049,165.9231,0.0009247,158.7622,201.3989,15.03894488,-6276.7070815879715,-6276.881305806148,351.74529134,2.09e-06,87.9068,8.2125,0.0001985,84.4351,275.7006,13.15548808,-6267.984129193567,-6268.025018377774,9.498099999999994,0.0007262,157.7106,74.3271,-74.30170000000001,1.8834568000000012,-8.722952394404274,-8.856287428373435,False
351.91667824,0.00157934,53.0493,25.2,0.0002929,46.609,147.6726,15.73699669,-6279.574249658963,-6279.6277911812,351.78311061,-6.4e-07,43.0036,19.8663,4.87e-05,197.8193,162.2632,15.02532375,-6276.732677174559,-6276.741858364679,10.045700000000004,0.0002442,5.3337,-151.2103,-14.590600000000023,0.7116729399999997,-2.841572484403514,-2.885932816521745,False
356.34589349,-3.226e-05,53.163,325.5021,0.000136,114.9615,245.1531,15.39619328,-6278.244556464704,-6278.269782514602,356.2551238,-2.092e-05,53.1621,333.1317,0.0001247,82.9375,277.1772,15.39613491,-6278.245370024498,-6278.268500144888,0.0008999999999943498,1.1300000000000004e-05,-7.629600000000039,32.024,-32.02410000000003,5.836999999964121e-05,0.0008135597936416161,-0.0012823697143176105,False
352.14927962,2.05e-06,97.6567,50.3521,3.12e-05,196.541,163.5804,15.01264922,-6276.681277949657,-6276.687163254292,355.58015113,0.00015476,53.0539,105.4702,0.0001529,85.922,274.1943,15.0641046,-6276.884728468486,-6276.913504518662,44.6028,-0.0001217,-55.118100000000005,110.619,-110.6139,-0.05145538000000016,0.20345051882941334,0.2263412643706033,False
352.15919891,1.877e-05,43.0023,276.0007,0.0001129,266.4421,93.6301,15.2590542,-6277.691787861603,-6277.712854477483,355.89791262,-6.5e-07,52.0078,278.8404,7.45e-05,56.1183,20.7188,12.62268544,-6265.118415930672,-6265.134191111448,-9.005500000000005,3.840000000000001e-05,-2.8396999999999935,210.32379999999998,72.9113,2.63636876,-12.573371930930989,-12.578663366035471,False
355.80178189,-3.21e-06,87.8909,129.3562,0.0001539,104.0406,256.0893,13.11419298,-6267.772588934632,-6267.804357442584,355.862275,-3.9e-07,0.0201,337.5643,0.0003276,306.4955,5.1749,1.00271761,-5797.879768602378,-5798.255154001733,87.8708,-0.0001737,-208.2081,-202.4549,250.91439999999997,12.11147537,-469.8928203322539,-469.54920344085076,False
351.86849928,3.3e-07,82.4886,71.9637,0.0006066,324.3264,35.7409,12.40855727,-6263.846814552939,-6263.976733988393,355.86115836,9.75e-06,53.2166,161.7612,0.0001378,88.9041,271.2109,15.08837889,-6276.987117159741,-6277.013023540352,29.272000000000006,0.0004688,-89.7975,235.42229999999998,-235.46999999999997,-2.6798216200000002,13.140302606801924,13.036289551959271,False
356.27423888,2.149e-05,43.0037,86.5949,0.0001195,263.6357,96.4349,15.02541457,-6276.7263832616045,-6276.748911963825,355.4932915,2.584e-05,53.1613,277.4703,0.000115,107.7907,252.322,15.30186763,-6277.865719622287,-6277.887138043655,-10.157599999999995,4.500000000000001e-06,-190.8754,155.84499999999997,-155.8871,-0.2764530599999997,1.1393363606821367,1.1382260798300194,False
355.76678808,1.22e-06,43.0039,140.7326,0.0001338,274.8921,85.1769,15.02536424,-6276.724824783451,-6276.75004944528,356.03460685,1.47e-06,87.907,7.3089,0.0001417,85.8533,274.2759,13.155503,-6267.99005721803,-6268.01924609975,-44.903099999999995,-7.900000000000002e-06,133.4237,189.03880000000004,-189.099,1.8698612400000005,-8.734767565420952,-8.730803345530148,False
352.09087181,-5.384e-05,53.0551,315.6844,0.0001664,91.5779,268.54,15.06385373,-6276.882413179112,-6276.9137303008365,355.78088989,7.35e-06,43.0011,255.383,0.0001259,282.2937,77.7779,15.40704966,-6278.289070468644,-6278.312412141984,10.054000000000002,4.050000000000001e-05,60.30139999999997,-190.7158,190.76210000000003,-0.34319593000000026,1.4066572895326317,1.3986818411476634,False
351.45648521,-4.88e-05,53.0553,353.8145,0.0001429,101.3364,258.7786,15.06386283,-6276.884662477497,-6276.911556797763,356.13526386,3.419e-05,43.0016,249.1301,0.0001633,271.8409,88.2255,15.25933831,-6277.688243909528,-6277.718714553212,10.0537,-2.0400000000000008e-05,104.68440000000001,-170.50449999999998,170.55309999999997,-0.1954754800000007,0.8035814320310237,0.8071577554483156,False
352.10642578,0.00018763,97.5883,44.8544,0.0010488,198.2414,161.8444,15.17724796,-6277.269166479688,-6277.465570287766,356.3092103,0.0002307,34.9959,300.6535,0.0020824,274.9826,84.8511,15.20575865,-6277.289708546527,-6277.679182128586,62.592400000000005,-0.0010336,-255.7991,-76.74119999999999,76.9933,-0.028510689999999173,0.020542066839880135,0.21361184081979445,False
355.862275,-3.9e-07,0.0201,337.5643,0.0003276,306.4955,5.1749,1.00271761,-5797.879768602378,-5798.255154001733,355.8143775,1.95e-06,86.3961,315.4003,0.0002188,83.8655,276.279,14.34217665,-6273.74598243008,-6273.788531478438,-86.376,0.00010879999999999999,22.163999999999987,222.63,-271.1041,-13.339459040000001,475.86621382770227,475.533377476705,False
351.71561139,2.25e-06,43.0045,343.4135,0.0001107,261.4779,98.5938,15.02533654,-6276.726886383863,-6276.747756140935,355.89791262,-6.5e-07,52.0078,278.8404,7.45e-05,56.1183,20.7188,12.62268544,-6265.118415930672,-6265.134191111448,-9.003300000000003,3.62e-05,64.57310000000001,205.35959999999997,77.875,2.4026511,-11.60847045319042,-11.61356502948729,False
352.09087181,-5.384e-05,53.0551,315.6844,0.0001664,91.5779,268.54,15.06385373,-6276.882413179112,-6276.9137303008365,351.78088056,1.903e-05,43.0028,136.645,0.0001322,269.2196,90.8494,15.02527498,-6276.724602233554,-6276.749525353886,10.052300000000002,3.420000000000002e-05,179.03939999999997,-177.64170000000001,177.69060000000002,0.03857874999999922,-0.15781094555768505,-0.16420494695012167,False
354.77596783,-2.3e-07,0.0624,349.0788,0.0002659,282.283,88.6069,5.00115177,-6174.682948178845,-6174.787321834049,356.36510808,1.125e-05,97.9355,34.8057,0.0009402,33.6361,326.5435,14.58984929,-6274.780408061381,-6274.961169430224,-97.87310000000001,-0.0006743,314.2731,248.64690000000002,-237.9366,-9.58869752,100.09745988253599,100.17384759617471,False
355.95871285,1.332e-05,53.1599,223.5244,0.0001248,90.2513,269.8631,15.30192195,-6277.86502742398,-6277.888271012335,356.2551238,-2.092e-05,53.1621,333.1317,0.0001247,82.9375,277.1772,15.39613491,-6278.245370024498,-6278.268500144888,-0.002200000000001978,1.0000000000000243e-07,-109.60730000000001,7.3138000000000005,-7.314100000000053,-0.09421296000000012,0.38034260051790625,0.3802291325528131,False
352.12941721,-3.39e-06,43.0039,263.8805,0.0001331,273.9906,86.0784,15.02532965,-6276.72474607936,-6276.74983881211,356.36477999,-3.1e-06,53.0548,126.7803,0.0001745,94.2237,265.8951,15.06393871,-6276.882004919565,-6276.914846369015,-10.050899999999999,-4.1400000000000003e-05,137.10019999999997,179.76689999999996,-179.81670000000003,-0.03860906000000064,0.15725884020503145,0.16500755690503865,False
352.09325385,6.752e-05,53.0524,240.9561,0.0001482,82.0942,278.0215,15.06396679,-6276.884596748417,-6276.912488420395,356.45548329,5.998e-05,43.0028,120.3502,0.0002017,277.3832,82.6795,15.4074671,-6278.283718566162,-6278.321112771681,10.049599999999998,-5.35e-05,120.60589999999999,-195.289,195.34199999999998,-0.3435003099999996,1.3991218177452538,1.4086243512865622,False
352.02005659,1.453e-05,53.0534,96.8615,0.0001757,84.6521,275.4668,15.06391183,-6276.8817800349925,-6276.914847367558,351.94467761,3.8e-05,43.0064,303.5866,0.0001345,259.7251,100.344,15.02519443,-6276.724048488337,-6276.749405308801,10.047000000000004,4.12e-05,-206.72509999999997,-175.07299999999998,175.12279999999998,0.03871739999999946,-0.15773154665566835,-0.1654420587565255,False
356.3872506,3.8e-06,98.8601,71.6819,0.0013362,250.8244,109.1482,14.13458444,-6272.686353805648,-6272.94873659785,356.09753164,6.33e-06,43.0053,319.0381,0.000147,266.2223,93.8451,15.02532466,-6276.723414954519,-6276.751128196676,55.854800000000004,0.0011892,-247.3562,-15.397900000000021,15.3031,-0.8907402200000014,4.037061148871544,3.802391598826034,False
351.45708043,-1.075e-05,53.2175,51.3029,0.0001369,94.5418,265.573,15.08841837,-6276.9873657541975,-6277.0131028900405,355.47416893,6.446e-05,53.0559,55.778,0.0001463,88.5795,271.5362,15.06418453,-6276.885682447157,-6276.9132162682745,0.16159999999999997,-9.400000000000012e-06,-4.475099999999998,5.962299999999999,-5.963200000000029,0.024233839999999063,-0.10168330704073014,-0.09988662176601792,True
356.46533684,-3.13e-06,53.1584,156.0003,6.89e-05,83.8185,276.2911,15.69706887,-6279.439786759564,-6279.452402887698,356.25001157,0.0018462,53.0501,97.6585,0.0001176,44.2916,147.8689,15.61128186,-6279.100190849155,-6279.121803142662,0.10829999999999984,-4.8700000000000005e-05,58.341800000000006,39.5269,128.42219999999998,0.08578701000000066,-0.3395959104091162,-0.33059974503521516,False
352.07618819,-1.141e-05,53.0605,6.0347,0.0002104,93.1642,266.9588,15.06401243,-6276.878933746314,-6276.918531559614,355.93111145,5.82e-06,53.1616,339.2108,0.0001245,84.7775,275.3368,15.30190955,-6277.865005045994,-6277.888192772865,-0.10110000000000241,8.59e-05,-333.1761,8.38669999999999,-8.377999999999986,-0.23789711999999952,0.9860712996796792,0.9696612132511291,False
351.31983006,8.355e-05,53.1566,94.5092,0.0001273,62.4417,297.6733,15.76726769,-6279.706420060134,-6279.729660447086,355.58015113,0.00015476,53.0539,105.4702,0.0001529,85.922,274.1943,15.0641046,-6276.884728468486,-6276.913504518662,0.10269999999999868,-2.56e-05,-10.960999999999999,-23.4803,23.478999999999985,0.7031630900000003,-2.821691591648232,-2.816155928423541,False
356.36316573,1.93e-05,97.8471,66.7327,0.0001323,80.2475,279.8886,14.80342875,-6275.785046947024,-6275.810237490893,355.83719918,2.11e-06,53.2163,141.5709,0.000129,82.0029,278.1109,15.08834784,-6276.9878153821855,-6277.012067397307,44.6308,3.299999999999999e-06,-74.8382,-1.7553999999999945,1.7776999999999816,-0.2849190900000007,1.202768435161488,1.2018299064138773,False
350.60952297,1.62e-06,0.0126,56.5381,0.0004723,260.4027,25.3872,1.00270299,-5797.791293518092,-5798.332490854733,355.87548202,6.44e-06,87.8895,144.4872,0.0001544,99.7358,260.3944,13.10371506,-6267.717516545481,-6267.749405252755,-87.87689999999999,0.0003179,-87.9491,160.6669,-235.0072,-12.101012070000001,469.9262230273889,469.4169143980225,False
352.09087181,-5.384e-05,53.0551,315.6844,0.0001664,91.5779,268.54,15.06385373,-6276.882413179112,-6276.9137303008365,356.04789193,2.867e-05,53.2181,10.7058,0.0001507,94.5824,265.534,15.0884063,-6276.986018419686,-6277.014349964171,-0.1629999999999967,1.5700000000000002e-05,304.9786,-3.0045000000000073,3.0060000000000286,-0.024552570000000884,0.10360524057432485,0.10061966333432792,False
351.88182913,0.00029621,97.355,67.6952,0.0044118,268.7575,90.862,15.45348982,-6278.078400821589,-6278.894702484423,355.86115836,9.75e-06,53.2166,161.7612,0.0001378,88.9041,271.2109,15.08837889,-6276.987117159741,-6277.013023540352,44.138400000000004,0.004274,-94.066,179.8534,-180.3489,0.36511093000000017,-1.0912836618481379,-1.8816789440706998,False
351.16272662,-8.92e-06,53.2174,302.645,0.0001555,91.6484,268.4686,15.08832534,-6276.985230916331,-6277.014464963621,355.78097169,1.562e-05,43.0032,256.7409,0.000113,273.6681,86.4032,15.02531199,-6276.726566890336,-6276.747870278936,10.214199999999998,4.2500000000000017e-05,45.90409999999997,-182.0197,182.06539999999998,0.0630133500000003,-0.25866402599513094,-0.26659468468551495,False
351.86849928,3.3e-07,82.4886,71.9637,0.0006066,324.3264,35.7409,12.40855727,-6263.846814552939,-6263.976733988393,356.35418879,0.00016021,53.0552,61.8264,0.0001389,85.7691,274.3457,15.06393839,-6276.885353602774,-6276.9114950205,29.433400000000006,0.00046770000000000004,10.137300000000003,238.5573,-238.6048,-2.6553811200000013,13.03853904983498,12.934761032107417,False
351.41757455,7.539e-05,97.3651,48.4599,0.0010079,127.6645,232.5507,15.22632785,-6277.474514806843,-6277.6628536531725,355.80178189,-3.21e-06,87.8909,129.3562,0.0001539,104.0406,256.0893,13.11419298,-6267.772588934632,-6267.804357442584,9.474199999999996,0.0008539999999999999,-80.8963,23.623900000000006,-23.538599999999974,2.11213487,-9.701925872211177,-9.858496210588783,False
356.36829822,7.8e-07,53.5259,165.8187,0.0162107,59.1785,302.4083,2.00561111,-6004.245716376491,-6015.946722212261,356.21942218,9.505e-05,43.0,55.2378,0.0001915,168.8544,191.2356,15.40770907,-6278.285634781252,-6278.321137584344,10.5259,0.0160192,110.58090000000001,-109.6759,111.17269999999999,-13.402097959999999,274.039918404761,262.3744153720827,False
351.86849928,3.3e-07,82.4886,71.9637,0.0006066,324.3264,35.7409,12.40855727,-6263.846814552939,-6263.976733988393,351.88865985,8.78e-06,53.0526,181.8741,0.0001648,97.4803,262.6373,15.06409668,-6276.883575679967,-6276.914591342042,29.436000000000007,0.0004418,-109.9104,226.84609999999998,-226.89639999999997,-2.655539410000001,13.036761127028512,12.937857353648724,False
350.60952297,1.62e-06,0.0126,56.5381,0.0004723,260.4027,25.3872,1.00270299,-5797.791293518092,-5798.332490854733,356.16903376,7.59e-06,53.162,297.0727,0.0001384,109.7385,250.3765,15.30181069,-6277.863309482392,-6277.889086150835,-53.1494,0.0003339,-240.5346,150.6642,-224.9893,-14.2991077,480.0720159642997,479.5565952961024,False
355.42639795,-2.08e-06,48.5377,278.5457,0.0039969,215.8499,214.977,1.00293822,-5795.861862375388,-5800.441098869588,355.97281724,-2e-07,87.9067,7.3552,0.0001421,91.1416,268.9877,13.15549984,-6267.989999524304,-6268.01927080699,-39.369,0.0038548000000000002,271.1905,124.7083,-54.010700000000014,-12.152561619999998,472.1281371489158,467.57817193740175,False
351.77723319,3.53e-06,53.2198,9.7616,0.0001707,83.561,276.5576,15.08841709,-6276.984183245005,-6277.016274766822,356.58335648,0.00675528,43.0026,354.5694,0.0001656,287.5182,29.3667,15.17314694,-6277.334989344409,-6277.36600605957,10.217199999999998,5.1000000000000155e-06,-344.8078,-203.95719999999997,247.19089999999997,-0.08472985000000044,0.35080609940450813,0.34973129274840176,False
355.58478183,3.585e-05,53.1609,58.266,0.0001469,71.1854,288.9306,15.30199851,-6277.863280057872,-6277.890639607073,355.8143775,1.95e-06,86.3961,315.4003,0.0002188,83.8655,276.279,14.34217665,-6273.74598243008,-6273.788531478438,-33.235200000000006,-7.190000000000001e-05,-257.1343,-12.680099999999996,12.65160000000003,0.9598218599999999,-4.117297627791231,-4.1021081286353365,False
355.90490359,7.46e-06,53.1581,208.526,0.0001081,102.764,257.3482,15.30192727,-6277.866604170317,-6277.88673743409,356.39975647,1.53e-06,87.9291,352.1017,0.0001901,80.0946,280.0403,13.21824361,-6268.311305358366,-6268.350340179549,-34.77100000000001,-8.200000000000001e-05,-143.57569999999998,22.669399999999996,-22.692099999999982,2.08368366,-9.555298811951616,-9.536397254541043,False
351.44926621,0.00010656,97.4338,65.2807,0.0004486,55.5383,304.6276,15.21900636,-6277.496794895766,-6277.580648354723,355.78097169,1.562e-05,43.0032,256.7409,0.000113,273.6681,86.4032,15.02531199,-6276.726566890336,-6276.747870278936,54.430600000000005,0.0003356,-191.46020000000001,-218.1298,218.22439999999997,0.19369436999999934,-0.770228005429999,-0.832778075787246,False
352.09325385,6.752e-05,53.0524,240.9561,0.0001482,82.0942,278.0215,15.06396679,-6276.884596748417,-6276.912488420395,355.83739789,4.8e-06,87.89,129.3378,0.000128,86.5198,273.6077,13.11416307,-6267.77510516069,-6267.8015273517285,-34.8376,2.0200000000000003e-05,111.6183,-4.425600000000003,4.413799999999981,1.9498037200000002,-9.109491587726552,-9.110961068666256,False
351.92051651,-6.2e-07,42.9996,199.7081,0.0001296,276.0642,84.0067,15.40701376,-6278.2885834632825,-6278.312611148461,356.36316573,1.93e-05,97.8471,66.7327,0.0001323,80.2475,279.8886,14.80342875,-6275.785046947024,-6275.810237490893,-54.8475,-2.6999999999999843e-06,132.9754,195.81670000000003,-195.8819,0.6035850099999998,-2.503536516258464,-2.5023736575676594,False
352.02005659,1.453e-05,53.0534,96.8615,0.0001757,84.6521,275.4668,15.06391183,-6276.8817800349925,-6276.914847367558,356.56796652,-7.5e-07,49.9976,171.6224,8.2e-06,110.2201,249.8685,13.41411123,-6269.331860735403,-6269.333528079215,3.055800000000005,0.00016749999999999998,-74.76089999999999,-25.567999999999998,25.598299999999966,1.6498006000000007,-7.549919299589419,-7.581319288342456,False
355.83719918,2.11e-06,53.2163,141.5709,0.000129,82.0029,278.1109,15.08834784,-6276.9878153821855,-6277.012067397307,355.78088989,7.35e-06,43.0011,255.383,0.0001259,282.2937,77.7779,15.40704966,-6278.289070468644,-6278.312412141984,10.215199999999996,3.099999999999994e-06,-113.81210000000002,-200.2908,200.33300000000003,-0.31870181999999936,1.3012550864586956,1.3003447446772043,False
355.89791262,-6.5e-07,52.0078,278.8404,7.45e-05,56.1183,20.7188,12.62268544,-6265.118415930672,-6265.134191111448,356.16217687,2.524e-05,97.7331,69.7424,0.0009865,100.6793,259.5538,14.94333922,-6276.299479448078,-6276.48613943505,-45.72529999999999,-0.0009119999999999999,209.09799999999998,-44.561,-238.83500000000004,-2.3206537800000007,11.181063517406074,11.3519483236023,False
352.07618819,-1.141e-05,53.0605,6.0347,0.0002104,93.1642,266.9588,15.06401243,-6276.878933746314,-6276.918531559614,356.36477999,-3.1e-06,53.0548,126.7803,0.0001745,94.2237,265.8951,15.06393871,-6276.882004919565,-6276.914846369015,0.005699999999997374,3.589999999999998e-05,-120.7456,-1.0594999999999999,1.063699999999983,7.371999999961076e-05,0.0030711732506460976,-0.0036851905988442013,False
356.20070959,2.25e-06,87.9005,37.682,0.0002249,93.436,266.7027,13.14502468,-6267.926749039823,-6267.973100963558,355.97281724,-2e-07,87.9067,7.3552,0.0001421,91.1416,268.9877,13.15549984,-6267.989999524304,-6268.01927080699,-0.006200000000006867,8.279999999999998e-05,30.326800000000002,2.29440000000001,-2.285000000000025,-0.010475159999998596,0.06325048448070447,0.04616984343192598,True
351.46596838,0.00017618,42.9988,158.7804,0.0001131,237.4448,122.6299,15.40731449,-6278.29131938866,-6278.312287720695,355.83191012,0.00044775,14.9762,193.0261,0.000509,49.9711,310.106,15.47714982,-6278.533818210945,-6278.62790089592,28.022600000000004,-0.00039590000000000003,-34.24570000000003,187.47369999999998,-187.47609999999997,-0.06983533000000008,0.24249882228559727,0.3156131752248257,False
355.4932915,2.584e-05,53.1613,277.4703,0.000115,107.7907,252.322,15.30186763,-6277.865719622287,-6277.887138043655,356.3679376,0.00079284,53.0474,122.2019,0.0004206,276.199,83.8529,15.26239466,-6277.6766996809265,-6277.755170236439,0.1138999999999939,-0.00030559999999999995,155.2684,-168.4083,168.4691,0.039472970000000274,-0.18901994136012945,-0.13196780721591495,False
351.74529134,2.09e-06,87.9068,8.2125,0.0001985,84.4351,275.7006,13.15548808,-6267.984129193567,-6268.025018377774,356.47512557,1.192e-05,43.0047,21.6984,0.0001086,272.5975,87.4743,15.02540917,-6276.727388134086,-6276.74786192193,44.902100000000004,8.99e-05,-13.485899999999999,-188.16240000000002,188.2263,-1.86992109,8.7432589405189,8.722843544155694,False
355.07506205,-3e-08,0.0118,157.9272,2.41e-05,268.4788,292.777,1.00271988,-5798.054518335104,-5798.082133641791,355.7616598,3.12e-06,53.0543,174.4881,0.0001552,93.3712,266.7454,15.06405524,-6276.884306446043,-6276.913515424089,-53.0425,-0.00013110000000000002,-16.560900000000004,175.1076,26.03159999999997,-14.061335360000001,478.82978811093926,478.8313817822982,False
355.4932915,2.584e-05,53.1613,277.4703,0.000115,107.7907,252.322,15.30186763,-6277.865719622287,-6277.887138043655,355.4454688,5.83e-05,98.0847,168.7205,0.0017587,149.2068,211.0193,15.05347954,-6276.689269701247,-6277.02041587722,-44.9234,-0.0016437,108.74980000000002,-41.416099999999986,41.302700000000016,0.24838809000000062,-1.1764499210394206,-0.8667221664345561,False
